cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,light_level,size_fraction,replicate_bottle,replicate_chl,Chla,Chlad10,Chlau10,Chlad10per,Chlau10per,duration_incubation,dilution,k_dil,k_wsw_NoN,k_wsw_N
en687,10',16-17',NA',L11,2022-07-31 16:27:05+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.782305,-70.89218,22.9405,20.68875,2,17.5971134020619,0.386430059058432,15%,>0&<200,b,b,0.556445337619811,0.480924446668913,0.0755208909508986,0.864279766860949,0.135720233139051,1.00694444449618,0.176353039134055,NaN,-0.0475940793950366,0.411067533043958
en687,10',16-17',NA',L11,2022-07-31 16:27:05+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.782305,-70.89218,22.9405,20.68875,2,17.5971134020619,0.386430059058432,15%,>0&<200,b,c,0.556445337619811,0.480924446668913,0.0755208909508986,0.864279766860949,0.135720233139051,1.00694444449618,0.176353039134055,0.552939052043532,0.468414643646428,0.486817334176947
en687,10',16-17',NA',L11,2022-07-31 16:27:05+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.782305,-70.89218,22.9405,20.68875,2,17.5971134020619,0.386430059058432,15%,>0&<200,c,a,0.556445337619811,0.480924446668913,0.0755208909508986,0.864279766860949,0.135720233139051,1.00694444449618,0.176353039134055,0.71610897883476,NaN,0.255133449694296
en687,10',16-17',NA',L11,2022-07-31 16:27:05+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.782305,-70.89218,22.9405,20.68875,2,17.5971134020619,0.386430059058432,15%,>0&<200,c,b,0.556445337619811,0.480924446668913,0.0755208909508986,0.864279766860949,0.135720233139051,1.00694444449618,0.176353039134055,0.705104949926181,NaN,0.424100573745993
en687,10',16-17',NA',L11,2022-07-31 16:27:05+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.782305,-70.89218,22.9405,20.68875,2,17.5971134020619,0.386430059058432,15%,>0&<200,c,c,0.556445337619811,0.480924446668913,0.0755208909508986,0.864279766860949,0.135720233139051,1.00694444449618,0.176353039134055,0.530108082221555,NaN,0.411067533043958
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,a,a,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,0.531074181417686,0.650585137683135,1.19581211815558
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,a,b,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.20955932867783,0.922862674724649,1.10167234912481
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,a,c,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.16383293458223,NaN,1.12949219199776
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,b,a,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.18949595037732,1.07159770423971,NaN
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,b,b,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,0.624832764611731,0.904108232517088,1.23357725584226
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,b,c,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.071257689402,NaN,1.20856073286898
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,c,a,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.20458135610849,NaN,1.20856073286898
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,c,b,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.15337911754741,NaN,0.94952477131094
en687,10',22-23',NA',L11,2022-07-31 16:31:21+00:00,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,39.78322,-70.892915,2.748,26.9612,3,26.4668041237113,1.98308878532094,65%,>0&<200,c,c,0.129080492140616,0.103968637603569,0.0251118545370472,0.805455850681982,0.194544149318018,1.00694444449618,0.254845656855706,1.21944103655909,NaN,1.05842443660713
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,a,a,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.567026394384492,0.123135875912173,0.284808355002572
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,a,b,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.519889356207752,0.142460096499877,0.284808355002571
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,a,c,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.457065137524405,NaN,0.290317362946508
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,b,a,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.461528237406775,0.142460096499877,0.204277921764842
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,b,b,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.48136680031185,0.186134595660915,0.333319107949734
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,b,c,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.552916511703675,0.210252529234404,0.328044964257321
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,c,a,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.283976543416145,NaN,0.354139033695434
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,c,b,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,0.297207899869074,NaN,0.245362000560053
en687,16',16-17',NA',L8,2022-08-01 13:44:56+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14486,-70.7736,19.29,20.84445,2,17.702397260274,0.410665882526789,15%,>0&<200,c,c,0.746961842889808,0.642529886936848,0.10443195595296,0.860191043294877,0.139808956705123,1.01041666662786,0.207542488524997,NaN,NaN,0.30124422769956
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,a,a,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.12923982646802,NaN,0.7824329658589
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,a,b,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.08460429850854,0.283384732271455,0.799329504663507
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,a,c,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.0293771003913,0.240128435119223,0.756534652815227
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,b,a,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.02368102296036,0.297393327393534,0.765242942362375
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,b,b,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.08191491989251,0.240128435119223,0.738884774049017
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,b,c,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.04347549722752,0.225279083456849,0.765242942362375
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,c,a,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.00639340922901,NaN,0.765242942362375
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,c,b,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,1.03786021565774,NaN,0.664958439141821
en687,16',22-23',NA',L8,2022-08-01 13:47:42+00:00,2022-08-01 14:40:00+00:00,2022-08-02 14:55:00+00:00,40.14519,-70.77376,2.834,25.35325,3,25.8459931506849,1.41593461415704,65%,>0&<200,c,c,0.292909860485633,0.240740214344092,0.052169646141541,0.821891806390383,0.178108193609617,1.01041666662786,0.233786776336602,0.985835296007047,NaN,0.720914407947624
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,a,a,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.680167551916548,0.375302953089919,0.634944532475654
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,a,b,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.656358238901837,0.359317494797006,0.597459349313064
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,a,c,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.672293281041743,NaN,0.643089056238985
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,b,a,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.79613547934926,0.461400314095615,0.584648787101379
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,b,b,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.672293281041743,NaN,0.527179368315453
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,b,c,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.634712938725014,0.364674127089441,0.518040474323233
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,c,a,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.755709035951739,NaN,0.601693700012122
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,c,b,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.718644013751844,NaN,0.659183783334109
en687,18',13-14',NA',L6,2022-08-02 03:41:47+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.359125,-70.87835,18.91,21.3216,2,17.81074204947,0.505652952530564,15%,>0&<200,c,c,0.733062292408048,0.692938923350699,0.0401233690573486,0.945266085197826,0.0547339148021742,0.989583333372138,0.149538617115409,0.848376561096528,NaN,0.61845587270046
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,a,a,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,NaN,NaN,1.23831502560679
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,a,b,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.2986434690325,0.14125228142137,1.20677048024027
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,a,c,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,NaN,0.154954543098948,1.18244857655733
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,b,a,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.44346688521234,0.374303937856992,1.34155725816914
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,b,b,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.32110053357196,0.282635342975704,1.33452258781292
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,b,c,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.35234031082962,0.296532780501428,1.29859536574305
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,c,a,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.47392340823434,NaN,1.32030460700206
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,c,b,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.49283755454394,NaN,1.23831502560679
en687,18',23-24',NA',L6,2022-08-02 03:47:49+00:00,2022-08-02 04:55:00+00:00,2022-08-03 04:40:00+00:00,40.358635,-70.876865,3.2525,24.7692,3,26.0446975088968,2.23003971720577,65%,>0&<200,c,c,0.212477795031179,0.193667070045863,0.0188107249853159,0.911469690361971,0.0885303096380287,0.989583333372138,0.225468818142171,1.42645902821143,NaN,1.36237213034861
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,65%,>0&<200,a,a,0.458499838558339,0.385110212014644,0.0733896265436954,0.839935327405012,0.160064672594988,1.02152777777519,0.273645917542442,NaN,0.841137663963253,1.26330835806973
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,65%,>0&<200,a,b,0.458499838558339,0.385110212014644,0.0733896265436954,0.839935327405012,0.160064672594988,1.02152777777519,0.273645917542442,0.993065165014113,0.899675592368698,1.13805093227788
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,65%,>0&<200,a,c,0.458499838558339,0.385110212014644,0.0733896265436954,0.839935327405012,0.160064672594988,1.02152777777519,0.273645917542442,1.21076660083126,0.875708720913717,1.13433209899949
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,65%,>0&<200,b,a,0.458499838558339,0.385110212014644,0.0733896265436954,0.839935327405012,0.160064672594988,1.02152777777519,0.273645917542442,NaN,0.913779025985958,1.13805093227788
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,65%,>0&<200,b,b,0.458499838558339,0.385110212014644,0.0733896265436954,0.839935327405012,0.160064672594988,1.02152777777519,0.273645917542442,NaN,0.950424038244494,1.16730370073002
en687,2',19-20-21-22',NA',L2,2022-07-30 03:09:43+00:00,2022-07-30 03:50:00+00:00,2022-07-31 04:21:00+00:00,41.0262125,-70.88256,2.8135,21.84615,3,25.3973220338983,1.79866634683422,65%,>0&<200,b,c,0.458499838558339,0.385110212014644,0.0733896265436954,0.839935327405012,0.160064672594988,1.02152777777519,0.273645917542442,NaN,1.00294120409392,1.11931386054394
